"",bins_0_75,bins_1_75,bins_2_75,bins_3_75,bins_4_75,bins_5_75,bins_6_75,bins_7_75,Entry,Exit,outcome
0,1167.0,380.0,587.0,1790.0,7.0,0.0,0.0,1.0,True,True,False
1,0.0,0.0,11.0,10873.0,4.0,0.0,0.0,0.0,True,True,False
2,1200.0,394.0,588.0,1859.0,7.0,0.0,0.0,1.0,True,True,False
3,0.0,0.0,10.0,12249.0,6.0,0.0,0.0,1.0,True,True,False
4,927.0,370.0,583.0,1831.0,7.0,0.0,0.0,1.0,True,True,False
5,0.0,1.0,16.0,14671.0,13.0,0.0,1.0,0.0,True,True,False
6,1036.0,381.0,595.0,1813.0,7.0,0.0,0.0,1.0,True,True,False
7,0.0,1.0,15.0,13231.0,5.0,0.0,0.0,0.0,True,True,False
8,1093.0,742.0,574.0,1837.0,6.0,0.0,0.0,1.0,True,True,False
9,0.0,11.0,46.0,12086.0,5.0,0.0,0.0,0.0,True,True,False
10,1180.0,753.0,588.0,1848.0,7.0,0.0,0.0,1.0,True,True,False
11,0.0,1.0,38.0,12257.0,10.0,0.0,0.0,0.0,True,True,False
12,912.0,120.0,442.0,1576.0,5.0,0.0,0.0,1.0,True,True,False
13,0.0,0.0,87.0,7857.0,8.0,0.0,0.0,1.0,True,True,False
14,952.0,167.0,481.0,1633.0,5.0,0.0,0.0,0.0,True,True,False
15,0.0,0.0,148.0,7477.0,7.0,0.0,0.0,0.0,True,True,False
16,1310.0,168.0,513.0,1730.0,5.0,0.0,0.0,1.0,True,True,False
17,0.0,0.0,194.0,8877.0,7.0,0.0,0.0,0.0,True,True,False
18,1138.0,275.0,546.0,1764.0,5.0,0.0,0.0,1.0,True,True,False
19,0.0,1.0,175.0,8418.0,8.0,0.0,0.0,0.0,True,True,False
20,957.0,332.0,592.0,1824.0,6.0,0.0,0.0,1.0,True,True,False
21,0.0,1.0,285.0,7662.0,7.0,0.0,0.0,0.0,True,True,False
22,1133.0,422.0,622.0,1895.0,7.0,0.0,0.0,1.0,True,True,False
23,0.0,1.0,499.0,7391.0,6.0,0.0,0.0,0.0,True,True,False
24,859.0,138.0,451.0,1544.0,4.0,0.0,0.0,1.0,True,True,False
25,0.0,0.0,115.0,7442.0,6.0,0.0,0.0,0.0,True,True,False
26,1168.0,121.0,481.0,1627.0,4.0,0.0,0.0,1.0,True,True,False
27,0.0,0.0,161.0,7344.0,3.0,0.0,0.0,0.0,True,True,False
28,941.0,185.0,498.0,1688.0,4.0,0.0,0.0,1.0,True,True,False
29,0.0,0.0,151.0,9076.0,1.0,0.0,0.0,0.0,True,True,False
30,1452.0,288.0,527.0,1749.0,4.0,0.0,0.0,1.0,True,True,False
31,0.0,0.0,163.0,9537.0,7.0,0.0,0.0,0.0,True,True,False
32,1105.0,465.0,580.0,1804.0,6.0,0.0,0.0,1.0,True,True,False
33,0.0,1.0,253.0,6427.0,3.0,0.0,0.0,0.0,True,True,False
34,874.0,475.0,613.0,1824.0,7.0,0.0,0.0,0.0,True,True,False
35,0.0,0.0,221.0,8589.0,8.0,0.0,0.0,0.0,True,True,False
36,1213.0,116.0,473.0,1629.0,4.0,0.0,0.0,1.0,True,True,False
37,0.0,1.0,191.0,7425.0,9.0,0.0,0.0,1.0,True,True,False
38,1299.0,179.0,496.0,1685.0,5.0,0.0,0.0,1.0,True,True,False
39,0.0,2.0,200.0,7414.0,8.0,0.0,1.0,1.0,True,True,False
40,1309.0,241.0,529.0,1729.0,6.0,0.0,0.0,1.0,True,True,False
41,0.0,3.0,203.0,7806.0,9.0,0.0,0.0,0.0,True,True,False
42,1556.0,349.0,575.0,1839.0,6.0,0.0,0.0,1.0,True,True,False
43,0.0,3.0,201.0,8428.0,5.0,0.0,0.0,1.0,True,True,False
44,1051.0,470.0,618.0,1882.0,6.0,0.0,0.0,0.0,True,True,False
45,0.0,2.0,234.0,8236.0,3.0,0.0,1.0,0.0,True,True,False
46,1147.0,718.0,630.0,2004.0,8.0,0.0,0.0,1.0,True,True,False
47,0.0,1.0,216.0,9470.0,8.0,0.0,1.0,0.0,True,True,False
48,1422.0,501.0,608.0,1778.0,8.0,0.0,0.0,1.0,True,True,False
49,0.0,0.0,7.0,8679.0,7.0,0.0,0.0,0.0,True,True,False
50,1428.0,360.0,590.0,1852.0,7.0,0.0,0.0,1.0,True,True,False
51,0.0,0.0,11.0,9429.0,6.0,0.0,0.0,0.0,True,True,False
52,1065.0,383.0,582.0,1817.0,7.0,0.0,0.0,1.0,True,True,False
53,0.0,0.0,13.0,10533.0,7.0,0.0,0.0,0.0,True,True,False
54,1824.0,370.0,594.0,1829.0,7.0,0.0,0.0,1.0,True,True,False
55,0.0,0.0,10.0,10020.0,7.0,0.0,0.0,0.0,True,True,False
56,352.0,4127.0,585.0,1839.0,9.0,0.0,0.0,0.0,True,True,False
57,0.0,0.0,11.0,12317.0,9.0,0.0,0.0,0.0,True,True,False
58,1136.0,512.0,611.0,1767.0,7.0,1.0,0.0,3.0,True,True,False
59,0.0,0.0,25.0,10413.0,10.0,0.0,0.0,0.0,True,True,False
60,5.0,2921.0,2422.0,1854.0,10.0,1.0,0.0,0.0,True,True,True
61,1.0,1.0,92.0,7788.0,24.0,0.0,2.0,17.0,True,True,True
62,4.0,1642.0,4190.0,1614.0,9.0,0.0,0.0,0.0,True,False,True
63,0.0,0.0,174.0,6985.0,7.0,1.0,1.0,6.0,True,False,True
64,9.0,1064.0,3998.0,1823.0,11.0,3.0,1.0,1.0,True,False,True
65,0.0,6.0,1165.0,5754.0,2.0,0.0,1.0,0.0,True,False,True
66,8.0,33.0,148.0,3704.0,161.0,59.0,124.0,7.0,True,True,True
67,0.0,0.0,68.0,7032.0,13.0,0.0,0.0,7.0,True,False,True
68,1.0,9.0,125.0,7495.0,701.0,14.0,1.0,0.0,True,True,True
69,0.0,0.0,138.0,8094.0,21.0,1.0,1.0,29.0,True,True,True
70,13.0,8.0,1218.0,6150.0,323.0,0.0,0.0,1.0,True,False,True
71,0.0,0.0,70.0,5305.0,18.0,1.0,1.0,4.0,True,False,True
72,4740.0,290.0,88.0,2337.0,8.0,7.0,2.0,9.0,True,True,False
73,0.0,0.0,164.0,8091.0,16.0,0.0,0.0,0.0,True,True,False
74,5369.0,241.0,99.0,2333.0,7.0,8.0,2.0,8.0,True,True,False
75,0.0,0.0,109.0,8278.0,6.0,0.0,0.0,0.0,True,True,False
76,5503.0,302.0,103.0,2366.0,7.0,6.0,2.0,13.0,True,True,False
77,0.0,0.0,174.0,8506.0,12.0,0.0,0.0,0.0,True,True,False
78,5185.0,256.0,134.0,2270.0,7.0,5.0,2.0,10.0,True,True,False
79,0.0,0.0,136.0,7359.0,7.0,0.0,0.0,0.0,True,True,False
80,3946.0,175.0,265.0,2129.0,10.0,2.0,2.0,1.0,True,True,False
81,0.0,0.0,169.0,8609.0,11.0,0.0,0.0,0.0,True,True,False
82,3135.0,408.0,256.0,2126.0,4.0,1.0,3.0,0.0,True,True,False
83,2.0,13.0,373.0,7345.0,12.0,0.0,0.0,1.0,True,True,False
84,40.0,638.0,1114.0,749.0,10.0,0.0,0.0,2.0,True,True,True
85,5.0,5.0,227.0,2191.0,14.0,1.0,2.0,7.0,True,False,True
86,16.0,1261.0,1508.0,976.0,8.0,0.0,0.0,1.0,True,True,True
87,5.0,5.0,274.0,2374.0,15.0,1.0,3.0,7.0,True,False,True
88,6.0,1487.0,2204.0,1225.0,1.0,0.0,0.0,0.0,True,True,True
89,2.0,3.0,265.0,2547.0,18.0,1.0,3.0,1.0,True,False,True
90,550.0,614.0,1350.0,603.0,12.0,0.0,0.0,3.0,True,True,True
91,0.0,5.0,758.0,3217.0,18.0,1.0,1.0,0.0,True,False,True
92,6.0,1029.0,3800.0,2240.0,10.0,1.0,0.0,0.0,True,False,True
93,0.0,0.0,269.0,2877.0,13.0,1.0,1.0,1.0,True,False,True
94,10.0,1859.0,3148.0,2555.0,7.0,1.0,9.0,6.0,True,True,True
95,0.0,2.0,304.0,3521.0,17.0,1.0,1.0,1.0,True,False,True
96,4927.0,247.0,92.0,2248.0,6.0,5.0,2.0,5.0,True,True,False
97,0.0,0.0,125.0,7715.0,8.0,0.0,0.0,1.0,True,True,False
98,4839.0,237.0,89.0,2377.0,6.0,7.0,2.0,4.0,True,True,False
99,0.0,0.0,143.0,7702.0,9.0,0.0,0.0,1.0,True,True,False
100,4439.0,236.0,115.0,2362.0,5.0,9.0,3.0,11.0,True,True,False
101,0.0,0.0,162.0,8561.0,10.0,0.0,0.0,0.0,True,True,False
102,4727.0,231.0,167.0,2537.0,7.0,7.0,3.0,5.0,True,True,False
103,0.0,0.0,210.0,9118.0,10.0,0.0,0.0,0.0,True,True,False
104,2830.0,213.0,185.0,2573.0,8.0,6.0,2.0,5.0,True,True,False
105,0.0,1.0,320.0,9793.0,9.0,0.0,0.0,0.0,True,True,False
106,3985.0,172.0,243.0,2161.0,9.0,2.0,3.0,1.0,True,True,False
107,0.0,0.0,570.0,9982.0,6.0,0.0,0.0,0.0,True,True,False
108,4711.0,270.0,99.0,2329.0,5.0,5.0,1.0,6.0,True,True,False
109,0.0,0.0,113.0,6778.0,8.0,0.0,0.0,0.0,True,True,False
110,4488.0,262.0,190.0,2688.0,9.0,5.0,2.0,4.0,True,True,False
111,0.0,0.0,132.0,8596.0,5.0,0.0,0.0,0.0,True,True,False
112,4373.0,197.0,232.0,2159.0,8.0,2.0,2.0,1.0,True,True,False
113,0.0,0.0,129.0,10092.0,3.0,0.0,0.0,0.0,True,True,False
114,0.0,1.0,157.0,7984.0,3.0,0.0,0.0,0.0,True,True,False
115,3461.0,230.0,193.0,2477.0,9.0,10.0,2.0,5.0,True,True,False
116,2995.0,153.0,225.0,2161.0,8.0,1.0,2.0,2.0,True,True,False
117,0.0,1.0,185.0,8794.0,5.0,0.0,0.0,0.0,True,True,False
118,2404.0,205.0,299.0,2075.0,8.0,1.0,2.0,0.0,True,True,False
119,0.0,1.0,201.0,8882.0,6.0,0.0,0.0,0.0,True,True,False
120,5105.0,197.0,194.0,2301.0,9.0,3.0,1.0,8.0,True,True,False
121,0.0,2.0,154.0,7777.0,9.0,0.0,0.0,0.0,True,True,False
122,3180.0,173.0,246.0,2186.0,7.0,1.0,2.0,1.0,True,True,False
123,0.0,1.0,214.0,8062.0,6.0,0.0,0.0,0.0,True,True,False
124,0.0,2.0,208.0,7798.0,9.0,0.0,0.0,0.0,True,True,False
125,3549.0,219.0,201.0,2378.0,10.0,6.0,2.0,5.0,True,True,False
126,3857.0,194.0,257.0,2259.0,8.0,2.0,3.0,1.0,True,True,False
127,0.0,2.0,240.0,8389.0,4.0,0.0,0.0,0.0,True,True,False
128,2439.0,130.0,289.0,2099.0,9.0,1.0,2.0,0.0,True,True,False
129,0.0,2.0,280.0,9143.0,8.0,0.0,0.0,0.0,True,True,False
130,2688.0,165.0,243.0,2122.0,8.0,2.0,3.0,1.0,True,True,False
131,0.0,2.0,355.0,9380.0,6.0,0.0,0.0,0.0,True,True,False
132,5425.0,227.0,93.0,2286.0,10.0,9.0,2.0,10.0,True,True,False
133,0.0,1.0,82.0,6630.0,9.0,0.0,0.0,0.0,True,True,False
134,5522.0,262.0,169.0,2378.0,8.0,6.0,3.0,8.0,True,True,False
135,0.0,0.0,92.0,8532.0,9.0,0.0,0.0,0.0,True,True,False
136,5178.0,209.0,134.0,2249.0,5.0,8.0,3.0,6.0,True,True,False
137,0.0,0.0,95.0,9102.0,10.0,0.0,0.0,0.0,True,True,False
138,4360.0,234.0,164.0,2324.0,10.0,8.0,2.0,5.0,True,True,False
139,0.0,1.0,216.0,8697.0,10.0,0.0,0.0,0.0,True,True,False
140,0.0,1.0,217.0,8167.0,12.0,0.0,0.0,0.0,True,True,False
141,4815.0,236.0,181.0,2649.0,10.0,6.0,2.0,5.0,True,True,False
142,4815.0,246.0,152.0,2331.0,9.0,8.0,2.0,7.0,True,True,False
143,0.0,0.0,64.0,12935.0,7.0,0.0,0.0,0.0,True,True,False
144,5.0,2921.0,2422.0,1854.0,10.0,1.0,0.0,0.0,True,True,True
145,1.0,1.0,92.0,7788.0,24.0,0.0,2.0,17.0,True,True,True
146,4.0,1642.0,4190.0,1614.0,9.0,0.0,0.0,0.0,True,False,True
147,0.0,0.0,174.0,6985.0,7.0,1.0,1.0,6.0,True,False,True
148,9.0,1064.0,3998.0,1823.0,11.0,3.0,1.0,1.0,True,False,True
149,0.0,6.0,1165.0,5754.0,2.0,0.0,1.0,0.0,True,False,True
150,8.0,33.0,148.0,3704.0,161.0,59.0,124.0,7.0,True,True,True
151,0.0,0.0,68.0,7032.0,13.0,0.0,0.0,7.0,True,False,True
152,1.0,9.0,125.0,7495.0,701.0,14.0,1.0,0.0,True,True,True
153,0.0,0.0,138.0,8094.0,21.0,1.0,1.0,29.0,True,True,True
154,13.0,8.0,1218.0,6150.0,323.0,0.0,0.0,1.0,True,False,True
155,0.0,0.0,70.0,5305.0,18.0,1.0,1.0,4.0,True,False,True
156,4740.0,290.0,88.0,2337.0,8.0,7.0,2.0,9.0,True,True,False
157,0.0,0.0,164.0,8091.0,16.0,0.0,0.0,0.0,True,True,False
158,5369.0,241.0,99.0,2333.0,7.0,8.0,2.0,8.0,True,True,False
159,0.0,0.0,109.0,8278.0,6.0,0.0,0.0,0.0,True,True,False
160,5503.0,302.0,103.0,2366.0,7.0,6.0,2.0,13.0,True,True,False
161,0.0,0.0,174.0,8506.0,12.0,0.0,0.0,0.0,True,True,False
162,5185.0,256.0,134.0,2270.0,7.0,5.0,2.0,10.0,True,True,False
163,0.0,0.0,136.0,7359.0,7.0,0.0,0.0,0.0,True,True,False
164,3946.0,175.0,265.0,2129.0,10.0,2.0,2.0,1.0,True,True,False
165,0.0,0.0,169.0,8609.0,11.0,0.0,0.0,0.0,True,True,False
166,3135.0,408.0,256.0,2126.0,4.0,1.0,3.0,0.0,True,True,False
167,2.0,13.0,373.0,7345.0,12.0,0.0,0.0,1.0,True,True,False
168,40.0,638.0,1114.0,749.0,10.0,0.0,0.0,2.0,True,True,True
169,5.0,5.0,227.0,2191.0,14.0,1.0,2.0,7.0,True,False,True
170,16.0,1261.0,1508.0,976.0,8.0,0.0,0.0,1.0,True,True,True
171,5.0,5.0,274.0,2374.0,15.0,1.0,3.0,7.0,True,False,True
172,6.0,1487.0,2204.0,1225.0,1.0,0.0,0.0,0.0,True,True,True
173,2.0,3.0,265.0,2547.0,18.0,1.0,3.0,1.0,True,False,True
174,550.0,614.0,1350.0,603.0,12.0,0.0,0.0,3.0,True,True,True
175,0.0,5.0,758.0,3217.0,18.0,1.0,1.0,0.0,True,False,True
176,6.0,1029.0,3800.0,2240.0,10.0,1.0,0.0,0.0,True,False,True
177,0.0,0.0,269.0,2877.0,13.0,1.0,1.0,1.0,True,False,True
178,10.0,1859.0,3148.0,2555.0,7.0,1.0,9.0,6.0,True,True,True
179,0.0,2.0,304.0,3521.0,17.0,1.0,1.0,1.0,True,False,True
180,4927.0,247.0,92.0,2248.0,6.0,5.0,2.0,5.0,True,True,False
181,0.0,0.0,125.0,7715.0,8.0,0.0,0.0,1.0,True,True,False
182,4839.0,237.0,89.0,2377.0,6.0,7.0,2.0,4.0,True,True,False
183,0.0,0.0,143.0,7702.0,9.0,0.0,0.0,1.0,True,True,False
184,4439.0,236.0,115.0,2362.0,5.0,9.0,3.0,11.0,True,True,False
185,0.0,0.0,162.0,8561.0,10.0,0.0,0.0,0.0,True,True,False
186,4727.0,231.0,167.0,2537.0,7.0,7.0,3.0,5.0,True,True,False
